16:26:11.525 | KEY: /MES[F26]:XCME:CUSTOM13 | VAL: NaN
16:26:11.526 | KEY: /MES[F26]:XCME:CUSTOM14 | VAL: NaN
16:26:11.528 | KEY: /MES[F26]:XCME:CUSTOM15 | VAL: NaN
16:26:11.529 | KEY: /MES[F26]:XCME:CUSTOM16 | VAL: NaN
16:26:11.532 | KEY: /MES[F26]:XCME:CUSTOM17 | VAL: NaN
16:26:11.533 | KEY: /MES[F26]:XCME:CUSTOM18 | VAL: NaN
16:26:11.534 | KEY: /MES[F26]:XCME:CUSTOM19 | VAL: NaN
16:26:11.535 | KEY: /MESF26:XCME:LAST | VAL: N/A
16:26:11.536 | KEY: /MESF26:XCME:BID | VAL: N/A
16:26:11.537 | KEY: /MESF26:XCME:ASK | VAL: N/A
16:26:11.538 | KEY: /MESF26:XCME:CUSTOM1 | VAL: loading
16:26:11.539 | KEY: /MESF26:XCME:CUSTOM2 | VAL: loading
16:26:11.540 | KEY: /MESF26:XCME:CUSTOM3 | VAL: loading
16:26:11.542 | KEY: /MESF26:XCME:CUSTOM4 | VAL: loading
16:26:11.544 | KEY: /MESF26:XCME:CUSTOM5 | VAL: loading
16:26:11.545 | KEY: /MESF26:XCME:CUSTOM6 | VAL: loading
16:26:11.546 | KEY: /MESF26:XCME:CUSTOM7 | VAL: loading
16:26:11.549 | KEY: /MESF26:XCME:CUSTOM8 | VAL: loading
